#### p(f|chinese)/p(f|english)
0.883909 S((()()((()((())((()(())(()(()()()())))()(()((()(()((()())(()(()()())))(()(())))))))))()(())(()(()()))))(()()(()(()())))())
0.883909 S((()()((()(()((()(()((()())(()(()))))))))))(()(()(()()(()((()((()())(()(()())))))))))())
0.883909 S((()()((()(()((()()())((())((()((()(())(()((()()())(()(())()(()(()()))))))()(()()())(()(()(())(()(()()()())))))))))))))(()((())((())((()()(()(()(())))))))))
0.883909 S((()()((()(()(()(()()()))))))(())(()((())(()(()(()()((()(()(()((()()())(()(()()))))))))))))())
0.883909 S((()()((()(()(())))))(()((()())((())((()(()((()(()()()()))))))))))
0.883909 S((()()((()(()(())))))(()(()(((())(()(()())))(()((()()())(()((()())((())((()(()(()))))))))))))())
0.883909 S((()()((()(())(()((()((())(()(())))()())()((())())(()((()()())(()(()()))))()))))))
0.883909 S((()()((()(())(()(())))))()(())(())(()(((())(()(()(()))))))())
0.883909 S((()()((()(()))()(()(()()))(())(()((()((())(()((()(()()))()(()(()))))))())()))))
0.883909 S((()()((()(()))))(()((()())())(()()(()(((()())(()(())))()(()(()()())()))))()(()()(((()())(()(())))(()(()((()(()(()))))))))()(()()((()())(()(()((()()(()()()())())(()(()())))(()((()()())(()((()(()()((()(()(())(()()))))))))))))))))
0.883909 S((()()((()(()))))()(()()((()(()((()())(()((()(())))))))))(()((()(()(()((()())(()(()()()()))))))))())
0.883909 S((()()((()())(()()(()(()(()()()))((()())(()((())(()(()((())(()(()()))))))))))))(())(()(()(()())(())))())
0.883909 S((()()((()())()(()((()()())(()(())))))))
0.883909 S((()()((())(()((()(()((()())(()(()()())))(()()((()(()(()()())))))))))))()(())(()(())((())()((())(()(()())))))())
0.883909 S((()()((())(()((())(()(()((()(()(()(()())))))))))))()(()()())(()(()((())(()(()(()(()())()(()())))()(())()(((()((()())(()(()()))))()(()((())(()(()(()()()())))))))))))())
0.883909 S((()()((())(()(()((()(()((()())(()((()((()())(()(()))))()(()(()()()()))))))))))))()((()())(()(())))(()(()(()((()())(()(()()()))))(()()()())))())
0.883909 S((()()((())(()(()(()((()()())(()(())))))(()(()()())))))()(())(()(()(((())(()(()())))()((()())(((())(()((())((()())(()(()())))))))))))())
0.883909 S((()()((())(()(())((()())(()(()))))))(())(()(())(()(()()())))())
0.883909 S((()()((())(()(()))))()(())(()((()()())(()(()()((()(()(()((()(())))))))))))())
0.883909 S((()()((())(())(()((()()())(()(()))))))(())(()(()(()())(()(()))))())
0.883909 S((()()((())(())))(())(()(((())(()(()((()(()(()())(()((()())()(()()()))))))))))))
0.883909 S((()()((())))()(())(()(())(()(((()((())(()(())))))))(()(((())(()((()())(()(())))))(()(())))))())
0.883909 S((()()(()((()(()((()())((())()()()(()())(()((()()())(()(()))))))))))))
0.883909 S((()()(()((()(()))))))
0.883909 S((()()(()((()()()())(()(()(()()((()(()(()()())(()((()())(()(()((())(()(())(()()()()))))()))))))))))))()(()()()()())(())(()(()((()()())((())((()(()(()(())))))))))())
0.883909 S((()()(()((()())(()((()()()()())(()(())))))))()(())(()(()(())))())
0.883909 S((()()(()((())(()((()(())(())(()(()))))))))()(())(()())(()((()())(()((()((()((()(()))()(()(()(()()()())))))))))(()(()(()(()((())(()(()()()())))))))))())
0.883909 S((()()(()(()((()())(()(()()))))(()))))
0.883909 S((()()(()(()(()()()()))(()((())(()(()()())))))))
0.883909 S((()()(()(()()(()(()()))))))
0.883909 S((()()(()(()()()))))
0.883909 S((()()(()(())(())(()((()(()())(()(()))))))))
0.883909 S((()()(())(()(()()))))
0.883909 S((()()()((()(()(()())))))(()(()()()((()(()(()()())(()((()())()(()()())))(()(()()()))))))))
0.883909 S((()()()((()(()))))(()(()((()(()(()(()))(()(())))))))())
0.883909 S((()()()((()()())((())((()))))))
0.883909 S((()()()((())(()(()()))))()(())(()(()(())((())((())(()(())))))))
0.883909 S((()()()(()(()()()))))
0.883909 S((()()()(()(()))))
0.883909 S((()()()(())))
0.883909 S((()()()()()()())((()()(())(()(())(()())))()(()(()((()()())(()(()()))))))())
0.883909 S((()()()()()())(()(()(()((()())((())((()(()(()((()())(()((()())((())((()(()())))))))))))))))))
0.883909 S((()()()()()())(()(()(()(()(())))))())
0.883909 S((()()()()())(()((()(()())))))
0.883909 S((()()()()())(()(()((()()()())(()(()()()()))((())((()(()(()(())))(()(()))))))))())
0.883909 S((()()()()())(()(()(()()((()(()(()())(()(()))))))))())
0.883909 S((()()()()())(()(()(()))))
0.883909 S((()()()()())(()(())(()((()(()(()((())(()(()(()()()()))))))))))())
0.883909 S((()()()()())(()()(()(()(((()()())(()(())))()()((()())(((()())(())(()((()(()))))))))))))
0.883909 S((()()()())(()((()(()((()(()(()(()()))))))))))
0.883909 S((()()()())(()((()(()(()()((()(()(()()()))))))))))
0.883909 S((()()()())(()((()(()(()()())(()((())(()(()()())))))))))
0.883909 S((()()()())(()((()(())))))
0.883909 S((()()()())(()((()())(()(()()))))())
0.883909 S((()()()())(()(()((()(()(()((()(()(()(()()()()))))))))))))
0.883909 S((()()()())(()(()((()())(()((()())(()(()(()))))))))())
0.883909 S((()()()())(()(()((()())(()(())))(()(()())))))
0.883909 S((()()()())(()(()((()())(()()(((()())(()(())))()((())(()(()))))))))())
0.883909 S((()()()())(()(()((())(()(()(()()()())(()(()())))))))())
0.883909 S((()()()())(()(()(()((()(()((()())(()(())))))))))())
0.883909 S((()()()())(()(()(()((()())(()(()())))))))
0.883909 S((()()()())(()(()(()((())()(()()))(()(()()()())))))())
0.883909 S((()()()())(()(()(()()((()(()(()()())(()((()())(()(()((())(()(())(()()()()))))()))))))))))
0.883909 S((()()()())(()(()(()()((()(()(())(()((())(()()(()(()(())((()(())(()(())))))))))))))))())
0.883909 S((()()()())(()(()())(()(()())))())
0.883909 S((()()()())(()(()())))
0.883909 S((()()()())(()(())(()(()((())(()(()))()((()())((()(((())(())))))))))))
0.883909 S((()()()())(()(())(()(()(()())))))
0.883909 S((()()()())(()(())(()(())((()(()(())))))))
0.883909 S((()()()())(())(()(()((())(()((()())((()(()))((()())(()((()(()(()()))))))))))))())
0.883909 S((()()()())()(()(()())))
0.883909 S((()()())((()(()(()()()())))()()(()(())(()(()())))))
0.883909 S((()()())((()(()(()())(()(()()))))()(()(())(()(())(()(())))))())
0.883909 S((()()())((()(()(()())))()(()((()(()(()))))))())
0.883909 S((()()())(()((((()())(()(())))(()((()(()))))))))
0.883909 S((()()())(()(((()()())(()(()()()()())))(()(()((()(()(()()()()()()())(()(()((())((()(()(())((()())(()(()))))))))))))))))())
0.883909 S((()()())(()(((())(()(()()(()(())))((()((())()(()())))))))))
0.883909 S((()()())(()((()(()((()())(()(()()())))))))())
0.883909 S((()()())(()((()(()(()((()(()((()())((())((()(()()()(()((()())(()(())))))))))))))))))())
0.883909 S((()()())(()((()(()(()((())()(())(()(()()()()))))))()()(())(()(((()())()()())(()(())))(()((())((()(()(()())))))))))())
0.883909 S((()()())(()((()(()(()(()()))(()((())(()(()(()()()()))(()(()(()()())))))))))()(()((())(()(()((())(())(())))))))())
0.883909 S((()()())(()((()(()(()(()())))))))
0.883909 S((()()())(()((()(()(())(()))))))
0.883909 S((()()())(()((()(()(()))))))
0.883909 S((()()())(()((()(()())())(()(()))))())
0.883909 S((()()())(()((()(()()))()()(()(())(()((()()())(()((()(()(()())))))))))))
0.883909 S((()()())(()((()()())(()(((())((())(())(()(((())(()(()((()(()((()())(()(()())))))))))))))())()))))
0.883909 S((()()())(()((()()())(()(()())()))((())(()((())(()()))))))
0.883909 S((()()())(()((()()())(()(()())))))
0.883909 S((()()())(()((()())(((()((()())(()())(())))))))())
0.883909 S((()()())(()((()())(()(()()))))())
0.883909 S((()()())(()((()())(()(()())))))
0.883909 S((()()())(()((()())(()(()))))())
0.883909 S((()()())(()((()())()(()))((()(()(()((())(()(()))))))))())
0.883909 S((()()())(()((())((()()())(()(()()()))))(()(((())(()(()()())))(()()(()(()((()))))))))())
0.883909 S((()()())(()((())(()((())()(()())))((())((()(()(())))))))())
0.883909 S((()()())(()((())()(()()(()((()())(()(()()()))))))))
0.883909 S((()()())(()((())()(()()(()((())((())((()(()(()(())))))))))))())
0.883909 S((()()())(()(()((((()(())))(()(()((())()((())((())(()((())(()(()))))))))))()((()())(()(()((())(()(()((()()())(()(())))(()(((()()())(()(())))(()(())))))))))))))())
0.883909 S((()()())(()(()(((()(()((())))))(()(()(()()()))))))())
0.883909 S((()()())(()(()((()((()())(()(()()()))))(())(())(()(()(()((()())(()(()())))))))))())
0.883909 S((()()())(()(()((()((())(()())(()(()))))))))
0.883909 S((()()())(()(()((()(()(()((())((())((()((()())())))))))))))())
0.883909 S((()()())(()(()((()(()(()()()()()())(()((()()()())(()(()(()()())))))))))))
0.883909 S((()()())(()(()((()(()(()()())))))))
0.883909 S((()()())(()(()((()(()(()())((()(()((()())()))))))))))
0.883909 S((()()())(()(()((()(()(()())))))))
0.883909 S((()()())(()(()((()(()(())(()((()())(()(()))))))))))
0.883909 S((()()())(()(()((()(()(())(()()((()(()(())((())((())(()(())(()(())))))))))))))))
0.883909 S((()()())(()(()((()(()()()())((()(((())()(()))()((())(()(()())))))))))))
0.883909 S((()()())(()(()((()()())(()((((()())(()(())))(()((()(()))))))))))())
0.883909 S((()()())(()(()((()()())(()((()()())(()((()((())(()(())(()((()()())()()))))))))))))())
0.883909 S((()()())(()(()((()()())(()(()()())))))())
0.883909 S((()()())(()(()((()()())()))))
0.883909 S((()()())(()(()((()())(()((((()())(()(())))((())((())()(()))))()((())((((()())(((())(()(()(()))))))(()(((())()(()()))())())))))))))())
0.883909 S((()()())(()(()((()())(()(((())((()())(())))()((())((())(()(()(())(()(()())))))))))))())
0.883909 S((()()())(()(()((()())(()((()())(()(()()()())))()(())(()(()()))))))())
0.883909 S((()()())(()(()((()())(()((()())(()(())))))(()(()())))))
0.883909 S((()()())(()(()((()())(()(()(()())))))))
0.883909 S((()()())(()(()((()())(()(()))(()())(()(()()))))))
0.883909 S((()()())(()(()((())(()(((())(()(()()((()(()(())(()((())(()(())))))))))))))))())
0.883909 S((()()())(()(()((())(()((()(()())(()(()()())))()(()(((()())())(()()))(()((()(()(()()())))))))))))())
0.883909 S((()()())(()(()((())(()(()))))))
0.883909 S((()()())(()(()((())(()()(()((()(()(()((()(())(()))))))))))))())
0.883909 S((()()())(()(()((())()(((()(()(()()()()())((()(()()()))()()(()))))(()(()((())(()()(()(()())))))())))))()(()(()(()())())))())
0.883909 S((()()())(()(()((())()(()((()())(()(()()))))))))
0.883909 S((()()())(()(()(()((()(()((()()())(()((()((()()()())()())))))))))))())
0.883909 S((()()())(()(()(()((()(()(()())(()(((()())())(()(())))))))))))
0.883909 S((()()())(()(()(()((()(())))))))
0.883909 S((()()())(()(()(()((()()())(()(()())))))))
0.883909 S((()()())(()(()(()((()())((())((()(()(((()())(()(())((()((())()(()(())(()()()))))))))))))))))())
0.883909 S((()()())(()(()(()((()())(()((())(()())(()(()()))))))))())
0.883909 S((()()())(()(()(()(()((()(()())())(()(()())))))))())
0.883909 S((()()())(()(()(()(()((())(()((()(()(()((()()(()(())(())(()((()(()())(()(()))))))))))))))))))())
0.883909 S((()()())(()(()(()(()()()))))())
0.883909 S((()()())(()(()(()(()())))((()(()(()()()))))))
0.883909 S((()()())(()(()(()(()()))))())
0.883909 S((()()())(()(()(()(()))))())
0.883909 S((()()())(()(()(()()())))())
0.883909 S((()()())(()(()(()())((()((())(()((())()(()((())(()(()()))))))))()()(()((())(()(())(()((()(()((())(())))))))))))))
0.883909 S((()()())(()(()(()())((()(()(()((()()()())(()((()(()(()()((()(()(()()()))))))))))))))))())
0.883909 S((()()())(()(()(()())((()())(()(()()))))))
0.883909 S((()()())(()(()(()()))(()((()())((())(()(()))))))())
0.883909 S((()()())(()(()(())(((())((())(()((()())(()(()()))))))()(()())))))
0.883909 S((()()())(()(()(())(()(((()())(()(())))()((()()())(()((()(()())(()(()())))))))))))
0.883909 S((()()())(()(()(())(()((()()())(()(()())))))))
0.883909 S((()()())(()(()(())(()(()())))))
0.883909 S((()()())(()(()(()))((()(()(()(()))))))())
0.883909 S((()()())(()(()(()))()(((()(()))()(())()(((())()(()()))()(()((()()())(()(()()))))))))())
0.883909 S((()()())(()(()()((()(()((()())()((()()())(()()(()()))))))))))
0.883909 S((()()())(()(()()((()(()((())(()(()(()()())(()()(()()))))))))))())
0.883909 S((()()())(()(()()(()((()(())((()(()((())((()((()())(()(()()))))()()(()((()(())((()()())(()((()())(()(()))))))))))(()((()((()(()(())(()))))))))))))))))
0.883909 S((()()())(()(()()()(()((()())(()(()((()())(()(())))))((())((()((())(()((()())(()(()()))))))))))))())
0.883909 S((()()())(()(()()())(()((()(()())(()((()(())(()(()()()()))(()(())))))))))())
0.883909 S((()()())(()(()()()))())
0.883909 S((()()())(()(()())(()))())
0.883909 S((()()())(()(())((()())()()(()()())))())
0.883909 S((()()())(()(())((()())()))())
0.883909 S((()()())(()(())(()((()()()())(()(()())))))())
0.883909 S((()()())(()(())(()((()()())(()(()()())))))())
0.883909 S((()()())(()(())(()((()()())(()(()())))(()((())(()((())(()(()(()())))))))))())
0.883909 S((()()())(()(())(()((()())(()(()())))(()(()()()))))())
0.883909 S((()()())(()(())(()((()())(()(()))))))
0.883909 S((()()())(()(())(()((()())()(())()(()())))((())((())(()(()(()())(())))))))
0.883909 S((()()())(()(())(()(()((()(()(()((()(()((())(()(()((())(()(()()()((()())((())((()((())(()(()))))))))))))))))))))))))
0.883909 S((()()())(()(())(()(()((()()()())(()(()()))))))())
0.883909 S((()()())(()(())(()(()(()()())))))
0.883909 S((()()())(()(())(()(()()))))
0.883909 S((()()())(()(())(()(())(()()(()(())))))())
0.883909 S((()()())(()(())(()()((())(()(()(()()))))))())
0.883909 S((()()())(()(())(())(()((()())(()(())))()((()(()())(()()((()(()(()(()))((())(()((()())(()(()(()))))))))))))))())
0.883909 S((()()())(()()(()((()())(()(()()))))))
0.883909 S((()()())(()()(()(()(()((()())(()(()()))))))))
0.883909 S((()()())(()()(()(()())))())
0.883909 S((()()())(()()(()(())((())((())(()(()()((()(()(())(()(())))))))))))())
0.883909 S((()()())(()()(()())((())((()()())(()((()()())(()(((())((())(())(()(((())(()(()((()(()((()())(()(()())))))))))))))())())))))))
0.883909 S((()()())(()()(())(()(())(()((()())(()()(()()(()((()())(()(()()((()())(()(()(()()()())))))())))))))))())
0.883909 S((()()())(()())((())((())(()(()()())))))
0.883909 S((()()())(())((())()(()()())(()((()())()(()()))))())
0.883909 S((()()())(())(()((()()())(()((()((()())()(((()())(()(())))((()(()((())((()(()))))))))))))))())
0.883909 S((()()())(())(()((()())(()((())((()())(())(()))))))())
0.883909 S((()()())(())(()((())((()()()())(()))))())
0.883909 S((()()())(())(()((())(()((()(()())(()))))))())
0.883909 S((()()())(())(()((())(()((())(())((())((()())(()(()(((())(()((()())(()))()(())(()((()()())(()(()()))((())((())(()(()())(()(()))))))))))))))))))())
0.883909 S((()()())(())(()((())(()(()(())(()((()())(()(()))))(()(()()))))))())
0.883909 S((()()())(())(()(()(()(()())))(()((()())(()(()()()()))))))
0.883909 S((()()())(())(()(()())(()()(((()(()(())))()(()(()(()()(())))))))))
0.883909 S((()()())(())(()(())(()((()())(()(((()(()(())(()(())))))(()(()(()(()))(()(())))))))))())
0.883909 S((()()())(())(()(())))
0.883909 S((()()())()(()(()(((()(()(()()()())(()(()))))()()(()(()(()()()())(())))))))())
0.883909 S((()()())()(()(()()))()(()(()(()()))))
0.883909 S((()())((()((()())(()(()))))()((()(()()))()(()()))))
0.883909 S((()())((()(()(()((()()())(()(()()))))))()()((())()(()(()(()())))))())
0.883909 S((()())((()(()(()(()()))))()()(())))
0.883909 S((()())((()(()(()()()())))()((())()(()(()()()())((()(()(()(()(())))))))))())
0.883909 S((()())((()(()()()))((()()())(()((()(()()))))))()()((())(())(()(())((()())(()((((()())(()(())))((())(())))()((())((()(()(()((()(()))))))))(()((())(()))))))))())
0.883909 S((()())((()(()()()))()(()(()((())((()((()(()(())))()(()(())(()()((()(()(()())(()(())))))))))))))))
0.883909 S((()())((()(()()))()(()((()())(()(()()())))(()(()())))((())((())(()(())(()(()((()()())(()((())(()(()()()))))))(()(()((())((())((()(()((()(()(()()))))))))))))))))())
0.883909 S((()())((()(()()))()(()(()()((()(()()(()(())))))))))
0.883909 S((()())((()(())(()(())))()(()(()())((())((()(()((()()())(()(())))))))))())
0.883909 S((()())((()(()))()(()((()(()(())(()(()))))))))
0.883909 S((()())((()()(()((()(()(()()((()(()(()(()())))))))))))()()(()()(()(()))))())
0.883909 S((()())((()()())(()(()()())))(()(()(())(()((()()())()))()(()((()())((()())((()((()())(()((()()())(()(()()))))))))))))())
0.883909 S((()())((()()())(()(())))(()(()((()())(()(()(()()())))))))
0.883909 S((()())((()()())()(()))((()())()(()()))())
0.883909 S((()())((()())(()(()(()()))))(()(()(()(()()()))))())
0.883909 S((()())((())(()(()(()(()())())))()(()(()((())(()(()()())))))))
0.883909 S((()())((())()((()())(()(()())))))
0.883909 S((()())((())()(()(((())()(())()(()(()(())))()(()(()))))))())
0.883909 S((()())((())()(()())))
0.883909 S((()())((())()()(()()(()(()((()(()())(()(((())(()((()(()))()(()())()(()())()())()))()((()()())(()((()()()()()()()())()()((()()())(()((()())(()((()()()(())))))))()))))))()(()()())((()())(()((()())(()(()))))(()(()()))(()(()))))))))())
0.883909 S((()())((())()()(())((()(((()()())(()(()((()(()(())(()((()())(()(())))))))))))))))
0.883909 S((()())(()((((()()())()(()))(()(()()())(()((()())(()(()()))))))))())
0.883909 S((()())(()((((()())(()(())))((())((())()(()))))()((())((((()())(((())(()(()(()))))))(()(((())()(()()))())())))))))
0.883909 S((()())(()((((()())(()())(()(()((()())(()(()()()))))))()((()())(())(()(()(()()))(()(()))))()((()())(())(()(())(()(()))((())((())(()(())))))))))())
0.883909 S((()())(()(((()(()(()())(()(()))))()(()(()(()((())(()(()()((()(()(()())))))))))))))())
0.883909 S((()())(()(((()()())(()((()(()(()(()()))))))))))
0.883909 S((()())(()(((()()())(()(()())))()((()())(()(()(()))))()((()()())(()(()(()())))))))
0.883909 S((()())(()(((()()())(()(()()))))))
0.883909 S((()())(()(((()())(()(()())))((()(()(()())))()(()(()((()()())(()(()())))))()(()(()((()())(()(()())))))(()((()())()))))))
0.883909 S((()())(()(((()())()())()(((()()())(()()))()))))
0.883909 S((()())(()(((())(()(()((()((()())(()(()))))))))))())
0.883909 S((()())(()(((())(()(()()(()(()))))))))
0.883909 S((()())(()(((())(()(()()()))))))
0.883909 S((()())(()(((())(()(())))(()(()(()((()(()(()()()())(()(())))))))))))
0.883909 S((()())(()(((())(()(()))))))
0.883909 S((()())(()(((())(())))))
0.883909 S((()())(()((()((()(()()()))()((())()(()()()()))))))())
0.883909 S((()())(()((()((()()())(()(()()))))()(()(()((()(()((())(((())(()(()(()()))))))))))))))
0.883909 S((()())(()((()((()())(()(()()()()))))()(()(()((()()())(()(()()())))))))())
0.883909 S((()())(()((()((()())(()(())((())((()(())))))))()(((())()(()))))))
0.883909 S((()())(()((()((()())(()(())))))))
0.883909 S((()())(()((()((())((())((())))))()(((()())())()((())(()(()))(((())(()(())))))))))
0.883909 S((()())(()((()((())()(()()((()(()(())(()()()()()()))))))))))
0.883909 S((()())(()((()(()((()((()(()()))))()(())(()(()((()())((())((()())(()((()()()()())(()()((())(()(()((()()())()(()))))))))))))))))))())
0.883909 S((()())(()((()(()((()(()())())(())((()(()(()(()((()())(()(()()()))))))))))))))
0.883909 S((()())(()((()(()((()()())(()(()()()())))))))())
0.883909 S((()())(()((()(()((()())(()((())(()(()))))))))))
0.883909 S((()())(()((()(()((()())(()(()((()(()(()()()()()()())))))))))))())
0.883909 S((()())(()((()(()((())(()(()(()()()))))))))())
0.883909 S((()())(()((()(()((())()(()(()((()())(()(()()()))))(()((())((())((()(()(()())))))))))))))())
0.883909 S((()())(()((()(()(()((())((())(()(((()())(()(()))))))))))))())
0.883909 S((()())(()((()(()(()((())(()((()(()())(()((()((())(()()))))))))))))))())
0.883909 S((()())(()((()(()(()()()))))))
0.883909 S((()())(()((()(()(()())))()(()(()(()(()())))(()((())((()(()(()))))))))))
0.883909 S((()())(()((()(()(())((()()()())(()((()(()(()())))))))))))
0.883909 S((()())(()((()(()(())(()(()())))))))
0.883909 S((()())(()((()(()(())(()(()))((()((())))()()(()((())(((())(())(()(()(()()()()()))))))))))))())
0.883909 S((()())(()((()(()()))()(()(()((()()())(()((())()(()()(()((()())(()(()()()))))))))))))())
0.883909 S((()())(()((()(()()))()(()(()(()()))(()((())(()(())(()(()())(()(()))))))))))
0.883909 S((()())(()((()(())((()())(()(()()))))()(()))))
