#### p(f|japanese)/p(f|english)
1.02759 PP(()((())((())((())(()(())(()(()(()))))))))
1.02759 PP(()((())((())((())(()(())(()))))))
1.02759 PP(()((())((())((())(()()(()(()(()))))))))
1.02759 PP(()((())((())((())(()()()(()((()(()(()()()))))))))))
1.02759 PP(()((())((())(()((())(()(())))))))
1.02759 PP(()((())((())(()(()(()))((()(()(()()))))))))
1.02759 PP(()((())((())(()(()()(()((()(()((()())(()(()()))))))))))))
1.02759 PP(()((())((())(()(()()()())))))
1.02759 PP(()((())((())(()()(())))))
1.02759 PP(()((())((())()(()()((())(()(()()()))))()((())(()(()))))))
1.02759 PP(()((())(()(((()()())(()(())))(()(()((())(()(())))))))))
1.02759 PP(()((())(()(((()()))(()())))))
1.02759 PP(()((())(()(((())(()(()()()())))))))
1.02759 PP(()((())(()((()((()()()(()))))))))
1.02759 PP(()((())(()((()((())(()(()))))))))
1.02759 PP(()((())(()((()(()((()())(()(()())))))))))
1.02759 PP(()((())(()((()(()(()())))))))
1.02759 PP(()((())(()((()(()(())()))))))
1.02759 PP(()((())(()((()(()()()()))))))
1.02759 PP(()((())(()((()(()()())(()(()())))))))
1.02759 PP(()((())(()((()(()())(()(())))))))
1.02759 PP(()((())(()((()()()())(()(()))))))
1.02759 PP(()((())(()((()()()())()))))
1.02759 PP(()((())(()((()()())((())((()(()(()(()))))))))))
1.02759 PP(()((())(()((()()())(()(()))(())))))
1.02759 PP(()((())(()((()()())()((()())(()(())))))))
1.02759 PP(()((())(()((()())(((())(())))))))
1.02759 PP(()((())(()((()())((()())((()(()()))))))))
1.02759 PP(()((())(()((()())(()((()(()()))))))))
1.02759 PP(()((())(()((()())(()(()(())))))))
1.02759 PP(()((())(()((()())(()(()))()(()(()(()()())))))))
1.02759 PP(()((())(()((()())()((()()())(()()))))))
1.02759 PP(()((())(()((()())()(()())()(()())))))
1.02759 PP(()((())(()((()())()(())))))
1.02759 PP(()((())(()((())((()(()))()(()(())))))))
1.02759 PP(()((())(()((())((()(()))()()(()(())))))))
1.02759 PP(()((())(()((())((())((()(()(()))(()(()()())))))))))
1.02759 PP(()((())(()((())((())((()(()))))))))
1.02759 PP(()((())(()((())((())((())(()(()))))))))
1.02759 PP(()((())(()((())((())((())))))))
1.02759 PP(()((())(()((())(()((()(()))()(()(())(()((())()((())()(())()((()())((())((()))))))))))))))
1.02759 PP(()((())(()((())(()((()(()))))))))
1.02759 PP(()((())(()((())(()((())(()(()()()))))))))
1.02759 PP(()((())(()((())(()((())(()(()()))))))))
1.02759 PP(()((())(()((())(()(()((()()())()(()()()))(()(()()))))))))
1.02759 PP(()((())(()((())(()(()((())(()(()())))))))))
1.02759 PP(()((())(()((())(()(()(()(()()))))))))
1.02759 PP(()((())(()((())(()(()(()()((()())(()(()()()))))))))))
1.02759 PP(()((())(()((())(()(()(()()((())(()(()))))))))))
1.02759 PP(()((())(()((())(()(()(()()()())))))))
1.02759 PP(()((())(()((())(()(()(())))))))
1.02759 PP(()((())(()((())(()(())(()()))))))
1.02759 PP(()((())(()((())(()(())()(()(())))))))
1.02759 PP(()((())(()((())(()()()(()((()))))))))
1.02759 PP(()((())(()((())()((()(()))()(()((())()((()())(()(())))))()(()))(()(()))))))
1.02759 PP(()((())(()((())()((())(()((()())(()(())))))))))
1.02759 PP(()((())(()((())()(()())()))))
1.02759 PP(()((())(()((())()(())))))
1.02759 PP(()((())(()((()))(()(()())))))
1.02759 PP(()((())(()(()((()())((())((())(()((()()())(()(())))))))))))
1.02759 PP(()((())(()(()(()((())()(()(()))))))))
1.02759 PP(()((())(()(()(()(()(()(()))(()(()))))))))
1.02759 PP(()((())(()(()(()())()))))
1.02759 PP(()((())(()(()(()()))((())((())(())(()(()(()()))))))))
1.02759 PP(()((())(()(()()((()(())))))))
1.02759 PP(()((())(()(()()()()()()()))))
1.02759 PP(()((())(()(()())())))
1.02759 PP(()((())(()(()()))((()()())()(())()(()()))))
1.02759 PP(()((())(()(()()))(()())))
1.02759 PP(()((())(()(()())))()(()))
1.02759 PP(()((())(()(())(()((())()(()()()()))))))
1.02759 PP(()((())(()(())(()(())))))
1.02759 PP(()((())(()(())(()()))))
1.02759 PP(()((())(()(())()((()(()((())((()(()))))))))))
1.02759 PP(()((())(()(()))((()(()(()(()())))))))
1.02759 PP(()((())(()(()))((())((()((())()))))))
1.02759 PP(()((())(()(()))((())((()(()(()(()))))))))
1.02759 PP(()((())(()()((()()())()(()()())()(()()())()(()())))))
1.02759 PP(()((())(()()((()()())()(())))))
1.02759 PP(()((())(()()((()()())()))))
1.02759 PP(()((())(()()((()())(()(()()))))))
1.02759 PP(()((())(()()((()())()(()())()(())))))
1.02759 PP(()((())(()()((()())()(()())))))
1.02759 PP(()((())(()()((())(()(()()))))))
1.02759 PP(()((())(()()((())()(())()(())()()(()())))))
1.02759 PP(()((())(()())(()())))
1.02759 PP(()((())(()()))()(()))
1.02759 PP(()((())()(((()())(()((())(()(())))))()(()())()(()()()())()()(())(()))))
1.02759 PP(()((())()((()(()(()())))()(()(()()()))()(()((()())()(()()))))))
1.02759 PP(()((())()((()(()()))(()((())()(())()(()()))))))
1.02759 PP(()((())()((()(()))((())(()(()))))))
1.02759 PP(()((())()((()(()))()(()((())()((()())(()(())))))()(()))(()(()))))
1.02759 PP(()((())()((()()())((())((()(()())))))))
1.02759 PP(()((())()((()()())(()(()()())))))
1.02759 PP(()((())()((()()())(()(()())))))
1.02759 PP(()((())()((()()())(()(())))))
1.02759 PP(()((())()((()()())()(()()()))))
1.02759 PP(()((())()((()())((())((()(())(()((())(()(()))))))))))
1.02759 PP(()((())()((()())(()((()(()(((()(()(()))))))))))()))
1.02759 PP(()((())()((()())())))
1.02759 PP(()((())()((())(((())(()(())))(()(()()()()()))))))
1.02759 PP(()((())()((())((()(()(()(()(()))()(()(())))))))))
1.02759 PP(()((())()((())((())(((()(()))()(()(()))))))))
1.02759 PP(()((())()((())((())((()))))))
1.02759 PP(()((())()((())((())(()((()()())(((())(()((()(()((()())(()(())))))))))))))()))
1.02759 PP(()((())()((())((())(()((())(()()((())()(()())()(())()(())()(()())))))))))
1.02759 PP(()((())()((())((())(()(()(()(()(())))))))()))
1.02759 PP(()((())()((())((())(()()(()(()(()()))))))))
1.02759 PP(()((())()((())((())(()()(()(()())))))))
1.02759 PP(()((())()((())(()((()((())((()())(((()(()(()()()()))))()()((()(())(()((())(()(()(()()))((())((())(())(()(()(()())))))))))))))))))))
1.02759 PP(()((())()((())(()((()())(()(())))))))
1.02759 PP(()((())()((())(()((()())()((()()()()()()()()())(()(()()))))))))
1.02759 PP(()((())()((())(()(()()()())))))
1.02759 PP(()((())()((())(()(())))))
1.02759 PP(()((())()((())(()()(()())))))
1.02759 PP(()((())()((())(()()))))
1.02759 PP(()((())()((())()(())()((()())((())((())))))))
1.02759 PP(()((())()(()(((()())(()(()(()(()(()))))))(()(()()()))))))
1.02759 PP(()((())()(()((()(()))))))
1.02759 PP(()((())()(()((())(()((())(()()()(()((()))))))))))
1.02759 PP(()((())()(()((())(()(()((()())()((())((())((()((())(()(()))))))))))))))
1.02759 PP(()((())()(()((())(()(()(())))))))
1.02759 PP(()((())()(()(()(()()()())))))
1.02759 PP(()((())()(()(()()()()()))))
1.02759 PP(()((())()(()(()()()()))))
1.02759 PP(()((())()(()(()()()))))
1.02759 PP(()((())()(()(()())(()((()))))))
1.02759 PP(()((())()(()(())(()((())()((())((()(())))))))))
1.02759 PP(()((())()(()(()))()(()()((()(()(())))))))
1.02759 PP(()((())()(()()(()((()(()(())))))())))
1.02759 PP(()((())()(()()()())()(())()(())))
1.02759 PP(()((())()(()()())()(())()(()())))
1.02759 PP(()((())()(()()())()))
1.02759 PP(()((())()(()())(())))
1.02759 PP(()((())()(()())()((())(()(())))()((())(()(()())))()()(())))
1.02759 PP(()((())()(()())()((())()(()()()()()()))))
1.02759 PP(()((())()(()())()(()())()(())))
1.02759 PP(()((())()(()())()(())()(()())))
1.02759 PP(()((())()(()())()(())()(())()()(()())))
1.02759 PP(()((())()(())()(()())()()(()())))
1.02759 PP(()((())()()((()())(()(()())))))
1.02759 PP(()((())()()(()()()()()())))
1.02759 PP(()((())()()(()()())))
1.02759 PP(()((())()()(()())))
1.02759 PP(()(()(((())(()(()(()())))()()(()(()(()())))))))
1.02759 PP(()(()(((())(()())((())((()(())((()()())((())((()()(())))))))))(()(())))))
1.02759 PP(()(()((()((()())(()(()()((()(()(()())(())))))))))))
1.02759 PP(()(()((()(()((()()())(()(()()))))))))
1.02759 PP(()(()((()(()((()()())()(()()())))))))
1.02759 PP(()(()((()(()((()())(()((()())(()(()()))))))))))
1.02759 PP(()(()((()(()((())((()())(()))))))))
1.02759 PP(()(()((()(()((())))))))
1.02759 PP(()(()((()(()(()((())((())((()(()((()())(()(()))))))))))))))
1.02759 PP(()(()((()(()(()(()()()()))()(()(()()()()()())))))))
1.02759 PP(()(()((()(()(()(()())))))))
1.02759 PP(()(()((()(()(()(())))))))
1.02759 PP(()(()((()(()(()()()()()())(()(()()())))))))
1.02759 PP(()(()((()(()(())(()(()()())))))))
1.02759 PP(()(()((()(()(())))()(()(()())))()))
1.02759 PP(()(()((()(()()())((()(()(()()()))(()(()()))))))))
1.02759 PP(()(()((()(()()())))))
1.02759 PP(()(()((()()()())(()(())(()((()(()))))))))
1.02759 PP(()(()((()()())(((())(()(())))))))
1.02759 PP(()(()((()()())(()(()()())))))
1.02759 PP(()(()((()()())()(()())()(()))()))
1.02759 PP(()(()((()())((())((()()))))))
1.02759 PP(()(()((()())(()((()()())(()(()()())))))))
1.02759 PP(()(()((()())(()((()())(()(()())))))))
1.02759 PP(()(()((()())(()((())(()(()())))))))
1.02759 PP(()(()((()())(()))))
1.02759 PP(()(()((()())()((())(()((()()())(()((()())(()(())((())(((()(())))(()(())))))))))))))
1.02759 PP(()(()((()())()))()(()(()()())))
1.02759 PP(()(()((())(()((())(()(()())))))))
1.02759 PP(()(()((())(()(()(()(()()()()())))))))
1.02759 PP(()(()((())(()(()(()(()())))((()(()(()()()))))()(()((())(()((((()))(()((()(()())())(()(()())))))))))))))
1.02759 PP(()(()((())(()(()(()()))))))
1.02759 PP(()(()((())(()(())))()((()())((())((()()())(()(()(()))))))))
1.02759 PP(()(()((())(()()()))))
1.02759 PP(()(()((())()((()(()())())(()(()))))))
1.02759 PP(()(()((())()((())(()())(()())))))
1.02759 PP(()(()((())()((())(()))((())()(()())))))
1.02759 PP(()(()((())()()(()()()))))
1.02759 PP(()(()(()((()(()((()(()(()))))))))()()))
1.02759 PP(()(()(()((()(()(())(()(()))))))))
1.02759 PP(()(()(()((())()(()(()))))))
1.02759 PP(()(()(()(()((()((()())(()(())))))))))
1.02759 PP(()(()(()(()(()(()))(()(()))))))
1.02759 PP(()(()(()(()(())))))
1.02759 PP(()(()(()(()()()()()))))
1.02759 PP(()(()(()(()()))()))
1.02759 PP(()(()(()(())(()(())))))
1.02759 PP(()(()(()(())(()))))
1.02759 PP(()(()(()()()()()()()()())))
1.02759 PP(()(()(()()()()())))
1.02759 PP(()(()(()()())()(()()())))
1.02759 PP(()(()(()()()))()(()((())(()(()())))))
1.02759 PP(()(()(()())()((()(()((()())(()(()(()(()))(())))))))))
1.02759 PP(()(()(()()))()(()((()(()(()()))))))
1.02759 PP(()(()(()()))()(()())(()(())))
1.02759 PP(()(()(()()))()()(()(()((())(()(()(()())))))))
1.02759 PP(()(()(()))((()())(()(()()))))
1.02759 PP(()(()(()))()()((()()()())))
1.02759 PP(()(()()(((()(()(())))()(()(()(())))()()(()(()(())))))))
1.02759 PP(()(()()((()(()(((()()())())(()(()()))))))))
1.02759 PP(()(()()((()(()((()())(((())(()(()((()(()((()())((())((()(()(()()()())))))))))))))))))))
1.02759 PP(()(()()((()(()((()())(()(()))))))))
1.02759 PP(()(()()((()(()((())()))))))
1.02759 PP(()(()()((()(()(()((()())(((())(()(()())))))))))))
1.02759 PP(()(()()((()(()(()((()())(()(()())))))))))
1.02759 PP(()(()()((()(()(()((()())(()(()))))(()))))))
1.02759 PP(()(()()((()(()(()(()()())))))))
1.02759 PP(()(()()((()(()(()(()))(()(((()())(()(())))(()(()(()(()())))))))))))
1.02759 PP(()(()()((()(()(()()())(()(()))(()((()())(()(())))))))))
1.02759 PP(()(()()((()(()(()())(()))))))
1.02759 PP(()(()()((()(()(())(()(())))))))
1.02759 PP(()(()()(()())()))
1.02759 PP(()(()()()((()(()(()((()))))))))
1.02759 PP(()(()()()(()(()(()(()()))))))
1.02759 PP(()(()()()()()()()()()()()()()()()))
1.02759 PP(()(()()()()()()()()))
1.02759 PP(()(()()()()())(()))
1.02759 PP(()(()()()())(()))
1.02759 PP(()(()()())((())(())))
1.02759 PP(()(()())((()())()))
1.02759 PP(()(())((()())()))
1.02759 PP(()(())((())((())(()(())()()))))
1.02759 PP(()(())(()(())))
1.02759 PP(()(())(()))
1.02759 PP(()()(((()(()(()())))()(()(()))()(()((()())()()))(()))))
1.02759 PP(()()(((()())()(()))()))
1.02759 PP(()()((()(((()())()((())((()(()(()(())))))))()()((())(()(()())))))))
1.02759 PP(()()((()((())(()(()))))))
1.02759 PP(()()((()(()((((())()(()(())(()))))()((()(()())(()(()()())))))))))
1.02759 PP(()()((()(()()()))))
1.02759 PP(()()((()(())(()()((()(()(()))))))))
1.02759 PP(()()((()(())(()())((()(()(())(()(()))))))))
1.02759 PP(()()((()(())(())(()(())))))
1.02759 PP(()()((()()()()()())(()(()))))
1.02759 PP(()()((()()()())(()(()()))))
1.02759 PP(()()((()()())(()((()())(()(()))))))
1.02759 PP(()()((()()())()((()())(()(()()()))(()((()(())))))))
1.02759 PP(()()((()()())()(()()())()(()()())()(()())))
1.02759 PP(()()((()()())()(()())()(())()(()())))
1.02759 PP(()()((()()())()(())))
1.02759 PP(()()((()()())()))
1.02759 PP(()()((()())(()((()(())(()()((()())(()(()())))))))))
1.02759 PP(()()((()())(()((()()())()(()()()())()()((()())(()((()()())(()(()())))))))))
1.02759 PP(()()((()())(()((()())()(((())((()(()(()(()))))))()()((())((()(()(()()()))))))))))
1.02759 PP(()()((()())(()((())(())))))
1.02759 PP(()()((()())()((()())(((())(()((()(()(()()))))))))()(()(()))()(()(()((()()())()((())(()((()())()(()()())))(()))))(()))()((())((())(()(()()))))))
1.02759 PP(()()((()())()((())(()(()())))))
1.02759 PP(()()((()())()((())()(()))))
1.02759 PP(()()((()())()(()(()((())()(()()())())))))
1.02759 PP(()()((()())()(()()())))
1.02759 PP(()()((()())()(()())()(())))
1.02759 PP(()()((()())()(()())()()(()()())))
1.02759 PP(()()((()())()(()())()()(()())))
1.02759 PP(()()((()())()(())()()(()()())))
1.02759 PP(()()((()())()(())()()(())))
1.02759 PP(()()((()())()))
1.02759 PP(()()((())((()((())()((()())(((())(()(())(()(()())(()()())))))))))))
1.02759 PP(()()((())((()(()((())((())((()(()(()(()()))))))))))))
1.02759 PP(()()((())((()(()(()))))))
1.02759 PP(()()((())((())((()((()(()))))))))
1.02759 PP(()()((())((())((()(()()))))))
1.02759 PP(()()((())(()((()())((())((())))))))
1.02759 PP(()()((())(()((()())(())))))
1.02759 PP(()()((())(()(())(()(()()))()((()(()(()()())(())(()(()()))))))))
1.02759 PP(()()((())()((())()(()())())))
1.02759 PP(()()((())()(()())()(())()(())()(()())))
1.02759 PP(()()((())()(()())()()(()()()())))
1.02759 PP(()()((())()(()())))
1.02759 PP(()()((())()(())()(()()()())))
1.02759 PP(()()((())()(())()(())()(()())()()(())))
1.02759 PP(()()((())()(())()(())()(()())))
1.02759 PP(()()((())()(())()(())()(())(())))
1.02759 PP(()()((())()(())()(())()(())()((()()()())(()(()())))))
1.02759 PP(()()((())()(())()(())()()(()())))
1.02759 PP(()()(()((()((()())()))(()(()())))))
1.02759 PP(()()(()((())((())((())))))()(()())(()((())((())((()(())(())))))))
1.02759 PP(()()(()()(((()(()(()(()))))()(()(()((()())((())(()((()(()(()(()((())((())(()()())))))))))))))))))
1.02759 PP(()()(()()()()()()()()))
1.02759 PP(()()(())()(()))
1.02759 PP(()()()((()()())()))
1.02759 PP(()()()((())(()(()))))
1.02759 PP(()()()(()(())))
1.02759 PP(()()()(()()))
1.02759 PP(()()()()()(()))
1.02759 PRN(((()()())(()(())))())
1.02759 PRN(((()())(()(()(()()())(()))))())
1.02759 PRN(((())(()(()(()))))())
1.02759 PRN(((())(()()(()((()(()(()()()())(()(()()))))))))())
1.02759 PRN(((())(())(()(())))())
1.02759 PRN((())(()(()())))
1.02759 PRN(()(((()()()))(()(())))())
1.02759 PRN(()(((())(()((())(()(())))))(()((()()())()(()()()))()(())))())
1.02759 PRN(()(((())(()))()()((()((()())(()(()()))))()(())(()((()())(()(()()))))))())
1.02759 PRN(()((()((()()())(()()(()))))()(())(()((()())(()(())))()(()(()(())))))())
1.02759 PRN(()((()((()())(())(()((()(()(()()())))))))())())
1.02759 PRN(()((()(()(()))))())
1.02759 PRN(()((()(()())))())
1.02759 PRN(()((()(())()(()))(())(()()(()((())((())(()(())))))))())
1.02759 PRN(()((()(())))())
1.02759 PRN(()((()()())(((()(())))))())
1.02759 PRN(()((()()())(()(()(()))))())
1.02759 PRN(()((()()()))())
1.02759 PRN(()((()())((())()(()))())())
1.02759 PRN(()((()())(()(((())(()(()((())(()(())))()()))))))())
1.02759 PRN(()((()())(()((()(()((()(()(())))))))))())
1.02759 PRN(()((()())(()((()()())(()((()())(()(())))))))())
1.02759 PRN(()((()())(()((()())(())(()((()(()(()())))))))())())
1.02759 PRN(()((()())(()((())(()((()())())))))())
1.02759 PRN(()((()())(()((())(()(()(()((()())(()(()()())))))))))())
1.02759 PRN(()((()())(()(()((()(()())(()((())(()((()(()(()((())(()(()())))))))))())))))))
1.02759 PRN(()((()())(()(()((())(()(()(()(())))((()(()(()((()())(()(()())(()))))((()((())(()(())))))))))))))())
1.02759 PRN(()((()())(()(()(()))))())
1.02759 PRN(()((()())(()(())))())
1.02759 PRN(()((()())(()()(()(()))))())
1.02759 PRN(()((()())(()()()()))())
1.02759 PRN(()((()())()(()()())()()(()()()()))())
1.02759 PRN(()((())((()((()((())(())))()(())))))())
1.02759 PRN(()((())((())()(()())()((())((())((()(()())(())()(()()())))))))())
1.02759 PRN(()((())(()(((()()()())(()((()()())(((())(()(((()()()())(()((()(()(())((())(((())(()(()()()()))))))))))))))))))))())
1.02759 PRN(()((())(()((()((()((())(()(()((())(()))))))()(()((())(()(()(())(()))))))))))())
1.02759 PRN(()((())(()((()(()((()())((()(()))((())(()(()()())))))))()(()((()()())(()(()))(()(()(()(()(()((()())()((())((()((()(())))))))))))))))))())
1.02759 PRN(()((())(()((()(()(()(()((()(()((()())(()(())))))))))))))())
1.02759 PRN(()((())(()((()(()(()(()(()()()))))))))())
1.02759 PRN(()((())(()((()(())))))())
1.02759 PRN(()((())(()((()()())(()))))())
1.02759 PRN(()((())(()((()())(()(())))))())
1.02759 PRN(()((())(()((()())())))())
1.02759 PRN(()((())(()((()()))(())())))
1.02759 PRN(()((())(()((())((())((()(()(()))))))))())
1.02759 PRN(()((())(()((())((())((())((()(()(()()))))))))))
1.02759 PRN(()((())(()((())((())((()))))))())
1.02759 PRN(()((())(()((())(()))()((())((())(()((())))))))())
1.02759 PRN(()((())(()(()((()(()((())(((())(()(()((()(())))))))))))))))
1.02759 PRN(()((())(()(()((()()())(()(()()))))))())
1.02759 PRN(()((())(()(()((()())((())((())(()(()((()())((())((()))))))))))))())
1.02759 PRN(()((())(()(()((())((())(()))))))())
1.02759 PRN(()((())(()(()((())(()(()(()(()())))((()((()(()((()(()())))))()(()(()(()()()))(()))))))))))())
1.02759 PRN(()((())(()(()((())()((())((())(())))))))())
1.02759 PRN(()((())(()(()((())()(())))))())
1.02759 PRN(()((())(()(()(()((()(()(()()()()())()((())(()(()))))))))))())
1.02759 PRN(()((())(()(()(()(())))))())
1.02759 PRN(()((())(()(()(()()()()()()))))())
1.02759 PRN(()((())(()(()(()()())(()(())))))())
1.02759 PRN(()((())(()(()(()())(()(((()())((()())(()(())))(()())(()()()()))()(()((())(()(()())))))))))())
1.02759 PRN(()((())(()(()(()())())))())
1.02759 PRN(()((())(()(()(()()))))())
1.02759 PRN(()((())(()(()(())(()(())(()())(())))))())
1.02759 PRN(()((())(()(()(())(()(())))))())
1.02759 PRN(()((())(()(()(())))))
1.02759 PRN(()((())(()(()()(()(()())))))())
1.02759 PRN(()((())(()(()()()()()())(()((()(((()())(()(())))()((()())(()(())))))))))())
1.02759 PRN(()((())(()(()())(()((()(()))))))())
1.02759 PRN(()((())(()(()())(()(()(()(()(()())))))))())
1.02759 PRN(()((())(()()(()((((())(()()(()()()))))()()(()((())(())))))))())
1.02759 PRN(()((())(())))
1.02759 PRN(()((())()(()())()(())()(())()(()()))())
1.02759 PRN(()((())()(()()))()((())()(()()))())
1.02759 PRN(()((())()(())()(())()(())()(())()(()())()()(()()))())
1.02759 PRN(()(()(((())(()(())))(()(((())(()(())))))))())
1.02759 PRN(()(()((()()()())(()((()(()((()())(()(())))))))))())
1.02759 PRN(()(()((()())(()(()()))))())
1.02759 PRN(()(()((())(((()(((()())(()((()(()(()())))))))))))())())
1.02759 PRN(()(()((())(((()(()))))))())
1.02759 PRN(()(()((())(()(((()()))(()())))))())
1.02759 PRN(()(()((())(()((()())((())((()(()(()(()()))))))))))())
1.02759 PRN(()(()((())(()((())()))))())
1.02759 PRN(()(()((())(()(()(()((()())(()(()()()))))))))())
1.02759 PRN(()(()((())(()(()()()())))))
1.02759 PRN(()(()((())(()))()())())
1.02759 PRN(()(()(()(())))())
1.02759 PRN(()(()(()()()))())
1.02759 PRN(()(()()((()()())()(()())()(())()(()())))())
1.02759 PRN(()(()())(())())
1.02759 PRN(()(()()))
1.02759 PRN(()(())(()(()()))())
1.02759 PRN(()(())(()(()())))
1.02759 PRN(()()((()()(()(())))(()))())
1.02759 PRN(()()(()(()))())
1.02759 QP(()()()()())
1.02759 RRC(((()(()(()()()()))))()((())(())))
1.02759 RRC((()(()(()()()()))))
1.02759 RRC((())((()())(()(()))))
1.02759 RRC((())(()((()())((())((()()()())(()((()())(((()((()()())(()(()())))))))))))))
1.02759 RRC((())(()(()())))
1.02759 RRC((())(()))
1.02759 S(((((()())((())((()(()(()))))))(()(()(()))))()()((()())(()((())(()(()))))))()(()())(()(()()()))())
1.02759 S(((((()())(()(())))(()((()(()((()()()())(()((()())()(()())))))))))()()((()()())(()((()(()((())(()))))))))()((())(()(()())))(()(()(()((())(()((()())(()((()(()()))))))))))())
